-5.538995307148402159e-01,-2.644751876510111011e+00,4.873798448931413674e+00,1.455431929204372921e+00,3.713614905134268618e+00,2.083369971070475390e+00
-1.606016310748688558e-01,-2.510066158122731483e+00,4.514498579152013136e+00,1.490606440078785733e+00,3.287111334822673037e+00,1.984179456688457632e+00
-1.406889601486195074e-01,-2.496198827684975363e+00,4.556928465896635139e+00,1.098386868642407643e+00,3.271960982761066283e+00,1.588848233453467707e+00
-1.427428957457415049e-01,-2.479369686394898409e+00,4.542886597017788297e+00,1.076396125385698843e+00,3.284313049576952359e+00,1.569114542273961410e+00
